,Coach Name,Year,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Avg 2Y Win Pct,Coach Tenure Class
520,Norv Turner,2004,52,1,8,1,0,6,6,7,1,0.65909996,0.733233771,0.623576264,,,,0.451103813,0.457909141,0.559970808,0.46875,0.661290323,0.564516129,0.516129032,0.666666667,0.5,1,0.28125,0
521,Norv Turner,2007,55,2,8,1,0,6,7,9,1,0.592592593,0.665352449,0.575968595,,,,0.390285045,0.38124116,0.496464751,0.71875,0.580645161,0.903225806,0.903225806,0.666666667,0.5,0,0.59375,2
522,Ollie Kraehe,1923,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.285714286,0
523,Otto Graham,1966,45,0,0,0,7,0,0,0,0,,,,,,,,,,0.428571429,0.769230769,0.384615385,0.384615385,0.583333333,0,0,0.482142857,1
524,Paddy Driscoll,1920,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.6,1
525,Paddy Driscoll,1956,61,1,0,0,4,0,0,3,1,,,,,,,1,0.536199095,1,0.666666667,0.272727273,0.636363636,0.590909091,0.8,0,0,0.604166667,0
526,Pat Boland,1946,40,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.416666667,0
527,Pat Peppler,1976,54,0,0,0,0,0,0,0,0,,,,,,,,,,0.25,0.14,0.22,0.12,0.166666667,0,0,0.333333333,0
528,Pat Shurmur,2011,46,0,9,0,0,10,2,0,0,0.14516129,0.096774194,0.467741935,,,,,,,0.3125,0.322580645,0.225806452,0.064516129,0.166666667,0,0,0.28125,0
529,Pat Shurmur,2015,50,1,9,0,0,10,4,2,1,0.532258065,0.508064516,0.459677419,,,,0.112903226,0.209677419,0.629032258,0.625,0.548387097,0.758064516,0.693548387,0.833333333,0.5,0,1,0
530,Pat Shurmur,2018,53,2,9,0,0,11,5,3,1,0.561290323,0.548387097,0.55483871,,,,0.139784946,0.268817204,0.52688172,0.4375,0.370967742,0.338709677,0.177419355,0.333333333,0.5,0,0.28125,0
531,Paul Brown,1946,38,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,0,0,0.875,3
532,Paul Brown,1968,60,1,0,0,3,0,0,17,0,,,,,,,0.819724393,0.901990167,0.841075591,,,,,,0,0,0.267857143,3
533,Paul Schissler,1933,40,0,0,0,14,0,0,0,0,,,,,,,,,,0.427777778,1,0.420634921,0.785714286,0.476190476,0,0,0.295454545,0
534,Paul Schissler,1935,42,1,0,0,14,0,0,2,0,,,,,,,0.361111111,0.366666667,0.411111111,0.456818182,0.322222222,0.483333333,0.383333333,0.625,,,0.375,0
535,Paul Wiggin,1975,41,0,0,0,0,6,1,0,0,,,,0.56,0.6,0.88,,,,0.464285714,0.8,0.44,0.38,0.5,0,0,0.357142857,1
536,Perry Fewell,2009,47,0,11,0,0,8,3,0,0,,,,0.35483871,0.580645161,0.430107527,,,,0.4375,0.5,0.306451613,0.14516129,0.333333333,0,0,0.428571429,0
537,Pete Carroll,1994,43,0,2,4,0,6,4,0,0,,,,0.490740741,0.564814815,0.703703704,,,,0.375,0.648148148,0.351851852,0.592592593,0.375,0,0,0.375,0
538,Pete Carroll,1997,46,1,2,4,0,6,6,1,1,,,,0.626011069,0.686888037,0.704767986,0.111111111,0.259259259,0.851851852,0.53125,0.482758621,0.517241379,0.5,0.625,0.5,1,0.59375,1
539,Pete Carroll,2010,59,2,2,4,9,6,6,4,1,,,,0.626011069,0.686888037,0.704767986,0.45335249,0.543263091,0.75146871,0.28125,0.209677419,0.193548387,0.14516129,0.333333333,0,0,0.4375,3
540,Pete Cawthon,1943,45,0,1,0,16,0,0,0,0,,,,,,,,,,0.454545455,0.388888889,0.5,0.555555556,0.5,,,0.1,0
541,Pete Henry,1926,29,0,0,0,0,0,0,0,0,,,,,,,,,,0.5,1,0.473684211,1,0.473684211,,,0.192307692,0
542,Pete Henry,1928,31,1,0,0,0,0,0,1,0,,,,,,,1,0.238095238,1,0.585164835,1,0.543290043,1,0.634199134,,,0.2,0
543,Pete McCulley,1978,47,0,13,0,0,5,0,0,0,,,,,,,,,,0.464285714,0.240740741,0.5,0.592592593,0.541666667,0,0,0.111111111,0
544,Pete Stinchcomb,1923,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.055555556,1,0.133823529,1,0.188235294,,,0.5,0
545,Phil Bengtson,1968,55,0,12,0,0,0,10,0,0,,,,0.784665335,0.827983683,0.723140193,,,,0.767857143,0.830952381,0.897619048,0.826190476,1,1,2.5,0.517857143,1
546,Phil Bengtson,1972,59,1,12,0,0,0,11,3,1,,,,0.72060485,0.76362153,0.682854721,0.506666667,0.52,0.284444444,0.285714286,0.2,0.08,0.1,0.25,0,0,0.2,0
547,Phil Handler,1943,35,0,0,0,0,0,0,0,0,,,,,,,,,,0.295454545,0.388888889,0.277777778,0.5,0.25,0,0,0,1
548,Phil Handler,1949,41,1,0,0,0,3,0,3,1,,,,,,,0.288888889,0.181481481,0.144444444,0.833333333,0.888888889,0.833333333,0.666666667,1,1,0.5,0.333333333,0
549,Phil Handler,1951,43,2,0,0,0,4,0,4,1,,,,,,,0.3,0.302777778,0.330555556,0.479166667,0.694444444,0.5,0.291666667,0.35,0,0,0.5,0
550,Pop Ivy,1958,42,0,0,0,0,0,0,0,0,,,,,,,,,,0.416666667,0.590909091,0.363636364,0.272727273,0.4,0,0,0.1875,0
551,Pop Ivy,1960,44,1,0,0,0,0,0,2,0,,,,,,,0.090909091,0.090909091,0,0.416666667,0.227272727,0.454545455,0.818181818,0.4,0,0,0.479166667,0
552,Pop Ivy,1962,46,2,0,0,0,0,0,4,0,,,,,,,0.333916084,0.36756993,0.27724359,0.732142857,0.785714286,0.928571429,0.714285714,1,1,1,0.607142857,0
553,Potsy Clark,1931,37,0,0,0,9,0,0,0,0,,,,,,,,,,0.464285714,1,0.6,1,0.4,0,0,0.726190476,2
554,Potsy Clark,1937,43,1,0,0,9,0,0,6,0,,,,,,,0.846428571,0.780621693,0.709325397,0.375,0.6875,0.375,0.125,0.5,,,0.409090909,1
555,Potsy Clark,1940,46,2,0,0,9,0,0,9,0,,,,,,,0.650705467,0.582142857,0.658068783,0.590909091,0.5,0.555555556,0.611111111,0.625,0,0,0.5,0
556,Punk Berryman,1924,31,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,0.821428571,0
557,Punk Berryman,1926,33,1,0,0,2,0,0,1,1,,,,,,,1,0.941176471,1,,,,,,,,0.272727273,0
558,Raheem Morris,2009,33,0,3,1,0,3,0,0,0,,,,,,,,,,0.5625,0.790322581,0.64516129,0.774193548,0.666666667,0.5,0,0.40625,1
559,Ralph Jones,1930,50,0,0,0,10,0,0,0,0,,,,,,,,,,0.455128205,1,0.525252525,1,0.414141414,0,0,0.646978022,1
560,Ralph Scott,1927,33,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.46875,0
561,Ray Flaherty,1936,33,0,0,0,1,0,0,0,0,,,,,,,,,,0.363636364,0.2125,0.375,0.45,0.5,0,0,0.65530303,2
562,Ray Flaherty,1946,43,1,0,0,1,0,0,7,0,,,,,,,0.837301587,0.771825397,0.424603175,,,,,,0,0,0.785714286,1
563,Ray Flaherty,1949,46,2,0,0,1,0,0,10,0,,,,,,,0.771825397,0.740277778,0.425793651,0.071428571,0,0.071428571,0.071428571,0,,,0.333333333,0
564,Ray Handley,1991,47,0,5,0,0,7,0,0,0,,,,,,,,,,0.78125,0.833333333,0.925925926,0.722222222,1,1,1.5,0.4375,0
565,Ray Malavasi,1966,36,0,0,0,0,3,0,0,0,,,,,,,,,,0.232142857,0.642857143,0.071428571,0.357142857,0,0,0,0.333333333,0
566,Ray Malavasi,1978,48,1,0,0,0,7,5,1,1,,,,0.931555556,0.953777778,0.668148148,0,0,0,0.732142857,0.888888889,0.962962963,0.962962963,1,1,0.5,0.65625,2
567,Ray McLean,1953,38,0,0,0,3,2,0,0,0,,,,,,,,,,0.375,0.090909091,0.272727273,0.363636364,0.3,0,0,0,0
568,Ray McLean,1958,43,1,0,0,3,6,0,1,1,,,,,,,0.272727273,0.181818182,0.454545455,0.291666667,0.545454545,0.045454545,0,0.1,0,0,0.125,0
569,Ray Perkins,1979,38,0,0,0,0,4,1,0,0,0.888888889,0.814814815,0.074074074,,,,,,,0.366071429,0.555555556,0.240740741,0.166666667,0,0,0,0.3125,1
570,Ray Perkins,1987,46,1,0,0,4,4,1,4,1,0.888888889,0.814814815,0.074074074,,,,0.185185185,0.333333333,0.472222222,0.125,0.185185185,0.037037037,0.018518519,0,0,0,0.289583333,1
571,Ray Prochaska,1961,42,0,0,0,0,1,0,0,0,,,,,,,,,,0.270833333,0.378787879,0.257575758,0.492424242,0.083333333,0,0,1,0
572,Ray Rhodes,1995,45,0,0,0,0,9,3,0,0,,,,0.62962963,0.666666667,0.716049383,,,,0.46875,0.685185185,0.462962963,0.537037037,0.375,0,0,0.625,1
573,Ray Rhodes,1999,49,1,0,0,0,9,3,4,0,,,,0.62962963,0.666666667,0.716049383,0.603448276,0.336206897,0.362068966,0.75,0.25862069,0.862068966,0.862068966,0.875,1,1,0.5,0
574,Ray Richards,1955,49,0,11,0,2,4,0,0,0,,,,,,,,,,0.145833333,0.136363636,0.090909091,0.090909091,0,0,0,0.479166667,1
575,Ray Willsey,1961,33,0,0,0,0,1,0,0,0,,,,,,,,,,0.270833333,0.378787879,0.257575758,0.492424242,0.083333333,0,0,1,0
576,Raymond Berry,1984,51,0,3,0,0,11,0,0,0,,,,,,,,,,0.527777778,0.666666667,0.444444444,0.351851852,0.625,0.5,0,0.59375,2
577,Red Dawson,1946,40,0,8,0,6,0,0,0,0,,,,,,,,,,,,,,,0,0,0.446428571,1
578,Red Hickey,1959,42,0,0,0,0,6,0,0,0,,,,,,,,,,0.583333333,0.409090909,0.363636364,0.409090909,0.7,0.5,0,0.583333333,2
579,Red Miller,1977,50,0,0,0,0,15,0,0,0,,,,,,,,,,0.535714286,0.336296296,0.57037037,0.637777778,0.708333333,0,0,0.741071429,1
580,Red Strader,1948,44,0,0,0,6,2,0,0,0,,,,,,,,,,0.785714286,0.285714286,0.785714286,0.785714286,1,1,0,0.583333333,0
581,Red Strader,1949,45,1,0,0,6,2,0,1,0,,,,,,,0.285714286,0.428571429,0.714285714,,,,,,,,0.625,0
582,Red Strader,1955,51,2,0,0,6,2,0,3,0,,,,,,,0.373015873,0.568783069,0.71031746,0.6875,0.772727273,0.772727273,0.727272727,0.7,0,0,0.333333333,0
583,Red Weaver,1924,27,0,0,0,1,0,0,0,0,,,,,,,,,,0.275,1,0.50619195,1,0.404024768,,,0.25,0
584,Rex Ryan,2009,47,0,2,8,0,8,4,0,0,,,,0.919354839,0.741935484,0.629032258,,,,0.40625,0.403225806,0.483870968,0.35483871,0.333333333,0,0,0.625,2
586,Rich Brooks,1995,54,0,7,1,18,4,0,0,0,,,,,,,,,,0.28125,0.148148148,0.092592593,0.259259259,0,0,0,0.40625,0
587,Rich Kotite,1991,49,0,0,0,0,8,6,0,0,0.617283951,0.62345679,0.666666667,,,,,,,0.65625,0.87037037,0.722222222,0.796296296,0.75,1,0,0.65625,1
588,Rich Kotite,1995,53,1,0,0,0,8,6,4,0,0.617283951,0.62345679,0.666666667,,,,0.657407407,0.62037037,0.740740741,0.4375,0.814814815,0.425925926,0.462962963,0.25,0,0,0.125,0
589,Richard Williamson,1990,49,0,0,0,6,7,0,0,0,,,,,,,,,,0.3125,0.259259259,0.12962963,0.37037037,0.25,0,0,0.260416667,0
590,Richie Petitbon,1993,55,0,0,0,0,6,12,0,0,,,,0.62037037,0.645061728,0.601851852,,,,0.71875,0.962962963,0.796296296,0.851851852,0.75,1,2,0.25,0
591,Rick Forzano,1974,46,0,0,0,6,4,0,0,0,,,,,,,,,,0.535714286,0.6,0.58,0.5,0.666666667,0,0,0.5,1
592,Rick Venturi,1996,50,0,1,0,3,9,5,0,0,,,,0.196934866,0.202298851,0.286845466,,,,0.4375,0.637292465,0.283524904,0.376117497,0.333333333,0,0,0.125,0
593,Rob Chudzinski,2013,45,0,5,3,0,4,5,0,0,0.477419355,0.464516129,0.509677419,,,,,,,0.28125,0.629032258,0.209677419,0.112903226,0,0,0,0.25,0
594,Rod Dowhower,1985,42,0,0,3,1,1,5,0,0,0.488888889,0.548148148,0.392592593,,,,,,,0.34375,0.462962963,0.111111111,0.12962963,0.25,0,0,0.15625,0
595,Rod Marinelli,2006,57,0,20,0,0,10,0,0,0,,,,,,,,,,0.34375,0.580645161,0.258064516,0.14516129,0.333333333,0,0,0.3125,1
596,Rod Rust,1990,62,0,0,0,6,2,12,0,0,,,,0.515432099,0.574074074,0.570987654,,,,0.4375,0.277777778,0.314814815,0.333333333,0.375,0,0,0.0625,0
597,Romeo Crennel,2005,58,0,7,0,0,19,5,0,0,,,,0.447741935,0.683655914,0.72344086,,,,0.28125,0.161290323,0.161290323,0.177419355,0,0,0,0.3125,1
598,Romeo Crennel,2012,65,1,7,0,0,19,7,4,1,,,,0.499539171,0.677265745,0.64577573,0.153225806,0.282258065,0.379032258,0.53125,0.661290323,0.35483871,0.532258065,0.5,0.5,0,0.125,0
599,Ron Erhardt,1979,47,0,0,0,7,4,2,0,0,0.814814815,0.796296296,0.333333333,,,,,,,0.665178571,0.333333333,0.796296296,0.907407407,0.75,0.5,0,0.59375,1
600,Ron Meyer,1982,41,0,0,0,9,0,0,0,0,,,,,,,,,,0.375,0.277777778,0.592592593,0.574074074,0.375,0,0,0.527777778,1
601,Ron Meyer,1986,45,1,0,0,9,0,0,3,0,,,,,,,0.444444444,0.49382716,0.567901235,0.28125,0.407407407,0.166666667,0.148148148,0.25,0,0,0.8,2
602,Ron Rivera,2011,49,0,0,0,0,8,6,0,0,,,,0.655913978,0.747311828,0.591397849,,,,0.3125,0.5,0.241935484,0.290322581,0.166666667,0,0,0.40625,3
603,Ron Waller,1973,40,0,0,0,0,1,0,0,0,,,,,,,,,,0.375,0.14,0.34,0.62,0.166666667,0,0,0.166666667,0
604,Roy Andrews,1924,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.267361111,1
605,Roy Andrews,1927,31,1,0,0,0,0,0,3,0,,,,,,,1,0.460612315,1,0.392857143,1,0.368421053,1,0.421052632,,,0.701923077,0
606,Roy Andrews,1928,32,2,0,0,0,0,0,4,0,,,,,,,1,0.572731964,1,,,,,,,,0.825,0
607,Roy Andrews,1929,33,3,0,0,0,0,0,5,0,,,,,,,1,0.658185571,1,0.634615385,1,0.722222222,1,0.722222222,0,0,0.816666667,0
608,Roy Andrews,1931,35,4,0,0,0,0,0,7,0,,,,,,,1,0.755846836,1,0.480769231,1,0.659090909,1,0.563636364,0,0,0,0
609,Rube Ursella,1920,30,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.475,0
610,Rube Ursella,1921,31,1,0,0,0,0,0,1,0,,,,,,,1,0.923076923,1,,,,,,,,0.25,0
611,Rube Ursella,1925,35,2,0,0,0,0,0,2,0,,,,,,,1,0.686538462,1,0.552083333,1,0.66873065,1,0.592879257,,,0.590909091,0
612,Russ Daugherty,1927,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.766176471,1,0.789473684,1,0.868421053,,,0.5,0
613,Russell Tollefson,1922,31,0,0,0,3,0,0,0,0,,,,,,,,,,0.25,1,0.45,1,0.4,,,0.25,0
614,Sam Rutigliano,1978,46,0,3,0,0,11,0,0,0,,,,,,,,,,0.535714286,0.166666667,0.444444444,0.666666667,0.166666667,0,0,0.53125,2
615,Sam Wyche,1984,39,0,0,0,1,4,0,0,0,,,,,,,,,,0.607638889,0.759259259,0.722222222,0.888888889,0.666666667,0.5,0,0.46875,3
616,Sam Wyche,1992,47,1,0,0,1,4,0,8,0,,,,,,,0.657407407,0.518518519,0.49537037,0.28125,0.314814815,0.092592593,0.074074074,0.375,0,0,0.3125,1
617,Sammy Baugh,1960,46,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,0,0,0.5,0
618,Sammy Baugh,1964,50,1,0,0,5,0,0,2,1,,,,,,,0.428571429,0.357142857,0.214285714,0.607142857,0.428571429,0.571428571,0.571428571,0.666666667,0.5,0,0.285714286,0
619,Scott Linehan,2006,43,0,5,8,0,0,4,0,0,0.862903226,0.741935484,0.524193548,,,,,,,0.4375,0.064516129,0.290322581,0.548387097,0.666666667,0.5,0.5,0.34375,1
620,Scotty Bierce,1925,29,0,0,0,0,0,0,0,0,,,,,,,,,,0.196428571,1,0.222910217,1,0.252321981,,,0.625,0
623,Sean Payton,2006,43,0,5,2,0,6,3,0,0,0.724014337,0.396415771,0.670250896,,,,,,,0.34375,0.370967742,0.161290323,0.225806452,0.333333333,0,0,0.53125,2
624,Sean Payton,2013,50,1,5,2,0,6,3,6,1,0.724014337,0.396415771,0.670250896,,,,0.85483871,0.795698925,0.435483871,0.625,0.5,0.774193548,0.580645161,0.666666667,0.5,0.5,0.5625,3
625,Shorty Barr,1926,29,0,0,0,0,0,0,0,0,,,,,,,,,,0.55,1,0.529411765,1,0.647058824,,,0.333333333,0
626,Sid Gillman,1955,44,0,0,0,10,0,0,0,0,,,,,,,,,,0.625,0.409090909,0.636363636,0.863636364,0.5,0,0,0.520833333,2
627,Sid Gillman,1960,49,1,0,0,10,0,0,5,0,,,,,,,0.709090909,0.581818182,0.327272727,,,,,,0,0,0.785714286,3
628,Sid Gillman,1973,62,2,0,0,10,1,0,16,1,,,,,,,0.6995671,0.647562229,0.478135823,0.196428571,0.16,0.16,0.2,0.166666667,0,0,0.305555556,0
629,Stan Cofall,1920,26,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.166666667,0
630,Steve Mariucci,1997,42,0,5,7,1,4,0,0,0,,,,,,,,,,0.71875,0.844827586,0.965517241,0.948275862,0.875,1,0.5,0.78125,2
631,Steve Mariucci,2003,48,1,5,7,1,4,0,6,0,,,,,,,0.745865777,0.596162403,0.665813867,0.15625,0.161827957,0.065591398,0.082795699,0,0,0,0.34375,1
632,Steve Owen,1931,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.832352941,1,1,1,0.904545455,0,0,0.476190476,3
633,Steve Spagnuolo,2009,50,0,6,7,0,8,2,0,0,,,,0.838709677,0.677419355,0.35483871,,,,0.15625,0.225806452,0.016129032,0.177419355,0,0,0,0.25,1
634,Steve Spurrier,2002,57,0,2,3,15,0,0,0,0,,,,,,,,,,0.5,0.583333333,0.433333333,0.55,0.625,0,0,0.375,0
635,Steve Wilks,2018,49,0,4,5,1,12,1,0,0,,,,0.806451613,0.677419355,0.516129032,,,,0.484375,0.387096774,0.532258065,0.774193548,0.5,0,0,0.1875,0
636,Swede Youngstrom,1927,30,0,0,0,0,2,0,0,0,,,,,,,,,,0.766176471,1,0.789473684,1,0.868421053,,,0.5,0
637,Tam Rose,1921,33,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0
638,Ted Marchibroda,1975,44,0,0,0,0,10,4,0,0,0.5,0.75,0.76,,,,,,,0.214285714,0.24,0.12,0.26,0,0,0,0.75,2
639,Ted Marchibroda,1992,61,1,0,0,0,10,12,5,1,0.484567901,0.601851852,0.580493827,,,,0.534814815,0.560592593,0.681481481,0.25,0.240740741,0.092592593,0.018518519,0.25,0,0,0.40625,1
640,Ted Marchibroda,1996,65,2,0,0,0,10,12,9,1,0.484567901,0.601851852,0.580493827,,,,0.375734355,0.467109408,0.573719313,,,,,,0,0,0.328125,1
641,Ted Nesser,1920,37,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.205555556,0
642,Ted Shipkey,1947,43,0,0,0,11,1,0,0,0,,,,,,,,,,0.571428571,0.428571429,0.571428571,0.571428571,0.333333333,,,0.666666667,0
643,Terry Robiskie,2000,46,0,0,0,0,7,4,0,0,0.259259259,0.398148148,0.527777778,,,,,,,0.5,0.553448276,0.435057471,0.522988506,0.625,0.5,0.5,0.333333333,0
644,Terry Robiskie,2004,50,1,0,0,0,10,4,1,1,0.259259259,0.398148148,0.527777778,,,,0.833333333,0.5,0.5,0.4375,0.290322581,0.403225806,0.290322581,0.333333333,0.5,0,0.2,0
645,Tex Grigg,1925,34,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,1,0.085139319,,,0.071428571,0
646,Todd Bowles,2015,52,0,0,3,0,15,2,0,0,,,,0.548387097,0.838709677,0.709677419,,,,0.375,0.080645161,0.193548387,0.403225806,0.333333333,0,0,0.46875,1
647,Todd Haley,2009,42,0,0,0,0,10,2,0,0,0.774193548,0.870967742,0.209677419,,,,,,,0.1875,0.451612903,0.14516129,0.209677419,0.166666667,0,0,0.4375,1
648,Tom Cable,2008,44,0,9,3,4,2,0,0,0,,,,,,,,,,0.1875,0.064516129,0.064516129,0.193548387,0,0,0,0.322916667,1
649,Tom Coughlin,1995,49,0,6,4,7,7,0,0,0,,,,,,,,,,,,,,,0,0,0.40625,3
650,Tom Coughlin,2004,58,1,6,4,7,7,0,8,0,,,,,,,0.54044772,0.577428624,0.639618094,0.4375,0.241935484,0.338709677,0.580645161,0.333333333,0.5,0,0.53125,3
651,Tom Fears,1967,45,0,0,0,0,7,1,0,0,0.071428571,0,0.142857143,,,,,,,,,,,,0,0,0.267857143,1
652,Tom Flores,1979,42,0,0,0,0,8,0,0,0,,,,,,,,,,0.674107143,0.685185185,0.814814815,0.777777778,0.75,0.5,0.5,0.625,3
653,Tom Flores,1992,55,1,0,0,0,8,0,9,0,,,,,,,0.66255144,0.637860082,0.390946502,0.5,0.203703704,0.518518519,0.444444444,0.375,0,0,0.25,1
654,Tom Landry,1960,36,0,0,0,0,0,6,0,0,,,,0.818181818,0.878787879,0.651515152,,,,,,,,,0,0,0.181547619,3
655,Tom Scott,1946,26,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0
656,Tommy Hudspeth,1976,45,0,0,0,10,0,0,0,0,,,,,,,,,,0.5,0.7,0.46,0.32,0.666666667,0,0,0.464285714,0
657,Tommy Hughitt,1920,28,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,0.848484848,2
658,Tommy Prothro,1971,51,0,0,0,16,0,0,0,0,,,,,,,,,,0.732142857,0.86,0.893333333,0.726666667,0.833333333,0.5,0,0.535714286,0
659,Tommy Prothro,1974,54,1,0,0,16,0,0,2,0,,,,,,,0.66,0.54,0.5,0.25,0.04,0.14,0.42,0,0,0,0.25,2
660,Tony Dungy,1996,41,0,1,0,0,5,9,0,0,,,,0.614445863,0.468284376,0.679296154,,,,0.40625,0.358876117,0.106002554,0.092592593,0,0,0,0.5,2
661,Tony Dungy,2002,47,1,1,0,0,5,9,6,0,,,,0.614445863,0.468284376,0.679296154,0.446360153,0.596743295,0.601340996,0.5,0.2,0.533333333,0.716666667,0.5,0.5,0,0.6875,2
662,Tony Sparano,2008,47,0,6,4,5,9,0,0,0,,,,,,,,,,0.21875,0.467741935,0.225806452,0.403225806,0,0,0,0.5625,1
663,Turk Edwards,1946,39,0,0,0,0,5,0,0,0,,,,,,,,,,0.725,0.588888889,0.638888889,0.85,0.75,0.5,0,0.416666667,1
664,Tut Imlay,1926,24,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.65,0
665,Untz Brewer,1922,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.785984848,1,0.898076923,1,0.95,,,0.4,0
666,Vance Joseph,2017,45,0,3,0,0,10,1,0,0,,,,0.096774194,0.451612903,0.677419355,,,,0.65625,0.516129032,0.725806452,0.758064516,0.666666667,0.5,1.5,0.34375,0
668,Vince Lombardi,1959,46,0,0,0,0,0,5,0,0,0.418181818,0.581818182,0.781818182,,,,,,,0.1875,0.409090909,0.045454545,0,0,0,0,0.625,3
669,Vince Lombardi,1969,56,1,0,0,0,0,5,9,0,0.418181818,0.581818182,0.781818182,,,,0.763434713,0.864648315,0.821926222,0.410714286,0.566666667,0.366666667,0.2,0.333333333,0,0,0.571428571,0
670,Vince Tobin,1996,53,0,0,6,0,0,7,0,0,,,,0.735449735,0.687830688,0.555555556,,,,0.375,0.611749681,0.220945083,0.385057471,0.25,0,0,0.34375,2
671,Wade Phillips,1993,46,0,3,0,0,5,12,0,0,,,,0.533950617,0.475308642,0.533950617,,,,0.625,0.462962963,0.555555556,0.444444444,0.75,0.5,0.5,0.5,0
672,Wade Phillips,1998,51,1,3,0,0,5,15,2,1,,,,0.562792678,0.492890592,0.484631758,0.518518519,0.592592593,0.425925926,0.5,0.120689655,0.431034483,0.603448276,0.5,0.5,0,0.65625,1
673,Wade Phillips,2003,56,2,3,0,0,5,16,5,1,,,,0.553827813,0.510472027,0.514826144,0.752924649,0.635427842,0.5499106,0.515625,0.735483871,0.534946237,0.308064516,0.458333333,0.5,0.5,0.666666667,0
674,Wade Phillips,2007,60,3,3,0,0,5,19,6,1,,,,0.559759924,0.540227717,0.511636278,0.632813551,0.551028578,0.555033027,0.5625,0.483870968,0.677419355,0.677419355,0.5,0.5,0,0.6875,1
675,Wally Hess,1922,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.292857143,1,0.238461538,1,0.315384615,,,0.148809524,1
676,Wally Lemm,1961,42,0,0,0,5,0,0,0,0,,,,,,,,,,0.714285714,0.857142857,0.857142857,0.428571429,1,0.5,0.5,0.660714286,0
677,Wally Lemm,1962,43,1,0,0,5,0,0,1,0,,,,,,,1,1,0.714285714,0.330357143,0.756410256,0.282051282,0.198717949,0.166666667,0,0,0.482142857,1
678,Wally Lemm,1966,47,2,0,0,5,0,0,5,0,,,,,,,0.753846154,0.6,0.465934066,0.285714286,0.357142857,0.142857143,0.142857143,0,0,0,0.446428571,2
679,Wally McIlwain,1926,23,0,0,0,0,0,0,0,0,,,,,,,,,,0.55,1,0.529411765,1,0.647058824,,,0,0
680,Walt Driskill,1949,36,0,4,0,0,0,0,0,0,,,,,,,,,,0.339285714,0.428571429,0.357142857,0.428571429,0.5,0.5,0,0.125,0
681,Walt Kiesling,1939,36,0,0,0,0,0,0,0,0,,,,,,,,,,0.272727273,0.222222222,0.222222222,0.388888889,0.25,0,0,0.230113636,1
682,Walt Kiesling,1943,40,1,0,0,0,0,0,4,0,,,,,,,0.222222222,0.222222222,0.194444444,0.204545455,0.388888889,0.222222222,0.444444444,0.125,0,0,0.275,0
683,Walt Kiesling,1944,41,2,0,0,0,0,0,5,0,,,,,,,0.333333333,0.288888889,0.288888889,0.136363636,0.222222222,0.222222222,0.388888889,0.125,0,0,0,0
684,Walt Kiesling,1954,51,3,0,0,0,9,0,6,1,,,,,,,0.311111111,0.257407407,0.257407407,0.458333333,0.636363636,0.5,0.318181818,0.4,0,0,0.375,1
685,Walt Koppisch,1925,24,0,0,0,0,0,0,0,0,,,,,,,,,,0.543560606,1,0.60371517,1,0.580495356,,,0.222222222,0
686,Walt Michaels,1977,48,0,0,0,0,10,5,0,0,,,,0.158222222,0.286814815,0.512296296,,,,0.214285714,0.118518519,0.058518519,0.057037037,0.25,0,0,0.357142857,2
687,Wayne Brenkert,1923,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.554166667,1,0.857352941,1,0.685294118,,,0.375,0
688,Wayne Fontes,1989,49,0,0,0,0,6,7,0,0,,,,0.433862434,0.365079365,0.502645503,,,,0.258333333,0.518518519,0.074074074,0.037037037,0.125,0,0,0.40625,3
689,Wayne Millner,1951,38,0,0,0,0,5,0,0,0,,,,,,,,,,0.708333333,0.875,0.875,0.958333333,0.8,0.5,0.5,0.2,0
690,Weeb Ewbank,1954,47,0,0,0,2,5,0,0,0,,,,,,,,,,0.25,0.818181818,0,0,0.2,0,0,0.354166667,3
